Boschi	0.000488288
Stucchi	0.000488131
Delli	0.000487974
Marchini	0.000487764
Padovani	0.000485928
Cimmino	0.000485875
Barletta	0.000485823
Tagliaferri	0.000485456
Somma	0.000484511
Mapelli	0.000483829
Benassi	0.000483672
Spadaro	0.000483672
Casiraghi	0.000483357
Ceriani	0.000483252
Chiari	0.000483147
Buzzi	0.000482728
di Salvo	0.000482518
Fiorentini	0.000481678
Marcucci	0.000481469
Montanaro	0.000480472
Giardina	0.000480367
Perin	0.000480367
Longoni	0.000479318
Maugeri	0.000479265
Beltrame	0.000478898
Marcelli	0.000478793
Vannini	0.000477849
di Giorgio	0.000477272
Rusconi	0.000476957
Paradiso	0.000476433
Galante	0.000475803
Trapani	0.000475803
di Paola	0.000475331
Gualtieri	0.000474859
Berto	0.000474282
Fedeli	0.000474229
Martina	0.000474229
Gatta	0.000473915
Lotti	0.0004736
Coccia	0.000472813
Baldo	0.000472551
Venditti	0.000472446
Cortesi	0.000472131
Cremonesi	0.000470872
Croci	0.000470767
Bosi	0.000470715
Casula	0.000470715
Pesenti	0.0004704
Colombi	0.000469928
Grazioli	0.000469928
Antonucci	0.000469823
Cardillo	0.000469665
Galletti	0.000469246
Ripamonti	0.000469246
Sangalli	0.000469088
Persico	0.000468983
Maione	0.000468669
Martucci	0.000468564
Canu	0.000468249
Vezzoli	0.000467882
Chirico	0.000467147
Ruocco	0.00046699
Castiglione	0.000466203
Modica	0.000465836
Matera	0.000465574
Guido	0.000465521
Casu	0.000465416
Barberis	0.000464105
Guerini	0.000463842
Vergani	0.000463423
Schiavo	0.000463318
Lolli	0.000462583
Cascone	0.000461797
Calabro	0.0004608
Fusi	0.000460275
Dini	0.000460065
Medici	0.000460065
Baraldi	0.000459541
Lucchini	0.000459436
Ghilardi	0.000458859
Luciano	0.000458649
Boccia	0.000458492
Sechi	0.0004576
Bettoni	0.00045739
Savio	0.000456603
Ciccone	0.000456446
Guerrieri	0.000456131
Renna	0.000456026
del Giudice	0.000455711
Pascucci	0.000455029
Totaro	0.00045419
Balsamo	0.00045398
Callegari	0.000453928
Foglia	0.000453823
Caiazzo	0.000453351
de Falco	0.000452983
Martella	0.000452301
Provenzano	0.000452301
Campisi	0.000452249
Roma	0.000452039
Tomaselli	0.000451515
Conforti	0.000451462
Fabrizi	0.000451147
Sironi	0.000451147
Marzano	0.00045099
Morganti	0.000450885
Francesconi	0.000450833
Cocchi	0.000450518
Simonelli	0.000449311
Maestri	0.000448734
Radice	0.000448629
Zini	0.000448629
D'Aniello	0.000448157
Bertocchi	0.000448052
Tripodi	0.000447947
Manni	0.000446951
Anelli	0.000446898
Ambrosini	0.000446741
Lazzaro	0.000446426
Vinciguerra	0.000446006
Volpato	0.000446006
Valli	0.000445901
Iuliano	0.000445377
Schiavon	0.000445377
di Maggio	0.000445167
Gherardi	0.000445062
Miccoli	0.000444905
Lorenzon	0.000444695
Bassani	0.00044459
Ascione	0.000444275
Pintus	0.00044417
Senatore	0.000443121
Nocera	0.000442649
Frasca	0.000442544
Amadori	0.000441757
Pierini	0.000441705
Porro	0.000441023
Fois	0.000440551
Fantoni	0.000439921
Traverso	0.000439659
Franceschi	0.000438452
Peretti	0.000438137
Balzano	0.000437823
Sebastiani	0.00043777
